base_BGC	label	core_gene_count	noncore_position_count	A_mean_pairwise_cosine	A_median_pairwise_cosine	A_min_pairwise_cosine	A_std_pairwise_cosine	A_mean_centroid_cosine_distance	A_max_centroid_cosine_distance	B_mean_pairwise_cosine	B_median_pairwise_cosine	B_min_pairwise_cosine	B_std_pairwise_cosine	B_mean_centroid_cosine_distance	B_max_centroid_cosine_distance	N_mean_pairwise_cosine	N_median_pairwise_cosine	N_min_pairwise_cosine	N_std_pairwise_cosine	N_mean_centroid_cosine_distance	N_max_centroid_cosine_distance
BGC0002302	Saccharide	23	105	0.94156635548891532	0.94681667015119109	0.90161301614664591	0.023483848562583648	0.023789625815855576	0.04581886221550735	0.91524397645033007	0.9268566779994778	0.83651791212385662	0.041929885703379577	0.034671826354591297	0.067174930350396123	0.94067929235629499	0.94786109360795368	0.90344953665028138	0.020997159127496192	0.024177979155651029	0.044309475700712864
BGC0002303	RiPP	17	111	0.98502141265483056	0.98735983296168461	0.97491076642964059	0.0080094565474848611	0.0060129828450768748	0.01309450512271626	0.95862930304724436	0.95759457113988256	0.90862495466253201	0.022563534215595159	0.016841963363866543	0.034498474656435074	0.9841176947581427	0.98677830607014727	0.97079122333796763	0.0091099733690898632	0.006382827113762324	0.014756921213808782
BGC0002304	Polyketide NRP	7	121	0.97492045292642371	0.97594044342496944	0.93158040474958548	0.019673809815187335	0.010085217391492929	0.02174408658273963	0.95508290406808294	0.95861764774236202	0.88593634608783733	0.029191979710023453	0.018132133117223104	0.038086511311542171	0.97491091769206084	0.97571899714129806	0.93237997633016367	0.019412565827852436	0.010089249490964102	0.021702411447474645
BGC0002305	Other	6	122	0.98811169342870586	0.98759487449242922	0.98248632631021215	0.0045581422097880041	0.0047674689280214674	0.0056732973808147902	0.89487289337505516	0.87241412911951688	0.8289401005726027	0.054622183946723912	0.043022616390669108	0.06986561096335453	0.98844539487554406	0.98792023524549921	0.98320349499050264	0.0043588030717363804	0.0046333291485703308	0.0058602041932244164
BGC0002306	RiPP	3	125	0.80819085860763129	0.90355803890692643	0.57958030719786358	0.15789928535907963	0.081122977459727186	0.2682206139784109	0.54560918354462817	0.59395394658183309	0.19609614147875304	0.22520853056512935	0.20317192528725031	0.39748146393964501	0.80481911708018994	0.90842902505749923	0.56919983535305452	0.16372660827070334	0.08272257563899503	0.27880331614163556
BGC0002307	RiPP	14	114	0.9985458962291327	0.99854012221997235	0.99699103270990075	0.0007334632038862518	0.00058191545273380554	0.0010632765916420706	0.99766706939710514	0.99834791797656952	0.99440702602240305	0.0017916189702503365	0.00093363913679560544	0.0024719957417349558	0.99845347490964242	0.99856677264649862	0.99674199498319627	0.00085387138289730368	0.00061896814042956545	0.001294963162710272
BGC0002308	Alkaloid Polyketide	20	108	0.99513447429135371	0.99547773132014872	0.99102912943822297	0.0025042920981982989	0.0019484703295839846	0.0029564669143492539	0.94640173888929957	0.94882779052361033	0.89904823966346814	0.027674192489762984	0.021728245329705898	0.037690449650071178	0.99391738763041659	0.99460396887709157	0.98936074276050123	0.0034062263568447135	0.0024361820123866675	0.0047049627852914222
BGC0002309	Terpene	4	124	0.7807240186578831	0.80187997283481283	0.50772656506719327	0.13239165510271178	0.093112183054132047	0.20130362813739278	0.66266192654118994	0.70961270077072469	0.40343383450832104	0.17697210369789718	0.14572117544257168	0.23576482960293266	0.77811652874242077	0.79802705123043349	0.5047522247965015	0.1332790253444249	0.094349862808504353	0.20116611778335114
BGC0002311	RiPP	4	124	0.7587069004336171	0.80050173510370715	0.48980018970451628	0.14692426050671728	0.10348036491114745	0.15612877054461072	0.59826844504504428	0.6050563944304046	0.12921286563204579	0.27465817602766057	0.17745243159109791	0.35432623121767215	0.75895105754230685	0.79637692153858541	0.49018757554065678	0.14870362219921576	0.10341834741017482	0.161230278242393
BGC0002312	RiPP	4	124	0.93242358712294693	0.9445055344517802	0.87654272778344988	0.037977725264458508	0.027960366409311144	0.07297306765899858	0.82617574563827623	0.82610993205961925	0.71769991065082195	0.078675214715095435	0.074029157679373195	0.15259571250460879	0.93352840175196261	0.94470509535654024	0.87862284112929889	0.038002094755854018	0.027499932459800758	0.072437059559659178
BGC0002313	Other	10	118	0.91795200824204704	0.93362533482922272	0.81707148578653177	0.058796752542762225	0.033478128820707151	0.085481735092165168	0.74489061849548688	0.76950499400809391	0.45918103461883292	0.15247298499111711	0.10830083863780537	0.19171561356124645	0.92346247927148872	0.94250904121149148	0.81815900214160364	0.058170346883769278	0.031209376103334054	0.084104958956308873
BGC0002314	NRP	27	101	0.96640329578916062	0.97893124461518366	0.90171198419498277	0.027965107664487874	0.013534768333295344	0.036483473093868124	0.96389993530246532	0.9605342677113603	0.94442022202969578	0.011540492934371467	0.014554444307595582	0.019409325083290407	0.9634603619749964	0.97887401819825304	0.88610694803101442	0.034541275889918614	0.014730263513918863	0.043806224273339467
BGC0002315	Polyketide	37	91	0.95532978904020793	0.96237295764051956	0.90355797262972559	0.029682607189812613	0.018048338494539885	0.028092750553620038	0.97918347497359992	0.98296467145537214	0.95690934673692252	0.0099267365527467254	0.0083658374812905396	0.014882422046702204	0.93203453170359118	0.94558345965827106	0.83984435555550674	0.051634293998885271	0.027628286580211481	0.052007335944612265
BGC0002316	RiPP	8	120	0.9942200117358414	0.99463088333136218	0.98503003846580661	0.0043553650044883914	0.0023155508484455022	0.0057080784552087094	0.8057143886643543	0.9929404925201053	0.50695820944467096	0.24516500981053241	0.082691857313459918	0.37507337892692239	0.99520668902306164	0.99513973987688764	0.98816308693955568	0.0032635227712418213	0.0019193224867352977	0.0039772022936075402
BGC0002317	RiPP	13	115	0.82331875985912772	0.81946655226959431	0.72553081179505652	0.078276200448546246	0.074562609086972625	0.12626557303159347	0.60960484179235208	0.66688389664012249	0.21594170014114156	0.22085563752715123	0.17589963800855796	0.34861592904793359	0.82510513735962532	0.8148030570537057	0.72777546810457217	0.076740959831767458	0.073739940066995205	0.11975801541662356
BGC0002318	RiPP	7	121	0.97063583125801389	0.98844054942627002	0.92313976861266378	0.028654913745578513	0.011890912441340639	0.041329322503000143	0.93880347148429488	0.95793366247682044	0.85243424561437597	0.050303468395028243	0.025418597719902559	0.083079027991449061	0.96802637258021207	0.98967759825517976	0.91596760212569994	0.032662301012503607	0.012972779953049508	0.047132071337924852
BGC0002319	RiPP	7	121	0.81943707427626555	0.84284340625586318	0.50438538240043163	0.12681305937646245	0.07615338875461701	0.1773184186265051	0.78623523560393704	0.86139205039162858	0.33770512275715076	0.20821506522710831	0.091663146416060617	0.32101549194419232	0.81877997480589182	0.84094758414985815	0.51301074295555338	0.12265707353370077	0.076411123516769902	0.17052862036613392
BGC0002320	Terpene	2	126	0.98445228962224862	0.98725298491916824	0.96000438776068275	0.010196394023482859	0.0062755832896310478	0.0125569694774188	0.9884575080792013	0.9921282556123654	0.97289727562098383	0.0095258762713794944	0.0046278876708440329	0.012848796813790475	0.98417388632734348	0.98705393035080902	0.95927808192652797	0.010369890808230147	0.0063896295456866928	0.012916180386211784
BGC0002321	Other	4	124	0.75102163490840124	0.67250484422298451	0.50423959012644115	0.19792467244108353	0.10523493581959678	0.2067068213054315	0.77808984310295437	0.79079583453928604	0.49793143886751218	0.18888824065795939	0.093104460704255307	0.21782560900578307	0.74937670870571826	0.67639898105972951	0.49610639753313818	0.19960663590890312	0.1059691291272615	0.21241697655208158
BGC0002322	Other	3	125	0.67839131666902441	0.69170834151765925	0.35748806197884025	0.19885668745299465	0.139541699840662	0.28093033279465518	0.77008823673821714	0.78503941500357477	0.53060473367512118	0.1398926020929088	0.097135210322177645	0.15493113741641507	0.67708176993641334	0.69465972959811806	0.34702549293930463	0.20139419596546027	0.14034335874928691	0.28152514231788772
BGC0002323	RiPP	8	120	0.98858400887484399	0.99399030247453246	0.97460801471439873	0.010410830032931565	0.0046196938992712601	0.015715229876601122	0.77260295083899455	0.93047554300673807	0.4391522644655661	0.24215350517978312	0.098369204217293255	0.402724614930557	0.99010139496808058	0.994226684544263	0.97870766376971396	0.0088232809070241964	0.0039983865118356611	0.013270417343736463
BGC0002324	NRP Polyketide	12	116	0.96486027703877431	0.96358006844908672	0.93921210057354065	0.014603837494862227	0.014168148419476823	0.019833344065512737	0.90835371028311207	0.93643271841168163	0.76617838184694387	0.083943419769481387	0.037374359759442165	0.11007830492802195	0.9659535148385785	0.96957684361255558	0.94176945336225504	0.015039142382647034	0.013724439452499326	0.021964169174017889
BGC0002325	RiPP	5	123	0.68086570764202603	0.61797635619124236	0.36267260868088907	0.2522415678652789	0.145854606699443	0.34047579058888544	0.67095452936211764	0.76246783147048203	0.14959804980991598	0.28123253027221606	0.15229102836160316	0.46120725365729032	0.67938949148022365	0.61142175805588805	0.35454835928973705	0.25418552240469433	0.14640992400556957	0.35043533964826001
BGC0002326	NRP	14	114	0.97768562310842877	0.9801345352758517	0.96378117619379455	0.0080985776182287417	0.0089858653554523611	0.012318835797078154	0.96334912121155603	0.95682119443736624	0.94637029488817426	0.015345605224822416	0.014783170729322715	0.02193689890304984	0.97818803959306067	0.98078721131914981	0.96461439954788009	0.0079076354244973519	0.0087849557357110083	0.012537785308695981
BGC0002327	NRP	26	102	0.98649070523545068	0.9855240547190558	0.96896626329910496	0.0087081293704872765	0.0054185771931424933	0.01127035123931186	0.97779110048489548	0.9780702749588408	0.94950139644534826	0.015661437501622851	0.0089275392455880898	0.021893266657277533	0.98657955838592493	0.9867767140777628	0.97154446931195715	0.0081603530009029084	0.005383030951848067	0.011404531837811427
BGC0002328	RiPP	6	122	0.68850944795983371	0.77703091102012056	0.32577388771884302	0.2293781098038104	0.13575051798118959	0.38805006858796476	0.45723922646929377	0.47982497559430592	0.071746646008325282	0.27978503295299445	0.25797555858913845	0.46850296907801414	0.69041784974326792	0.77453793917524205	0.31805658926694619	0.22755547526701816	0.13508939398142669	0.38552747451318858
BGC0002329	NRP	15	113	0.97085143112248551	0.97291856324163761	0.93292758116413466	0.020059791925900829	0.011731851996830911	0.022182315895693194	0.97243365867997444	0.97455229549186329	0.94024115435645439	0.019034788751785103	0.011089266664214725	0.017692278877821099	0.96998781387125632	0.97255027845310749	0.93117604808992327	0.020591293019089282	0.012082361804125651	0.023699133417200313
BGC0002330	RiPP	9	119	0.84478500447102023	0.84509228950903426	0.71061219375253182	0.071937760770503928	0.066224706310750323	0.10053461659570972	0.71606523388302201	0.77779341772960753	0.34014014092440731	0.19343599926895033	0.12555316377714079	0.19128495006912305	0.85072413804811187	0.85266728971605521	0.73005256461172008	0.066206298873674047	0.063505520638333451	0.096811349980131078
BGC0002331	Other	2	126	0.89365780417868501	0.90812466253068846	0.80700568062172651	0.049509130040623198	0.043653402392030485	0.08627738785098904	0.78060584544789813	0.87502853197405428	0.54547924037447137	0.17355208883702902	0.092418290124994251	0.28569621200821704	0.89293799402513518	0.90810982905473936	0.80811127291691098	0.049810931823125432	0.043947402643224588	0.086303730719577865
BGC0002332	Polyketide	11	117	0.92777884598706617	0.94701111659864545	0.82255625371780483	0.050449507906045417	0.029608928786508625	0.075648635353951832	0.83586549525314702	0.8904982563842736	0.58704989962764986	0.14734944220866633	0.06930185634790946	0.23178647712548484	0.93223852222767878	0.94925035415309278	0.83449885904757348	0.045282485958532154	0.027731765722487277	0.067619824537669015
BGC0002333	Polyketide	19	109	0.96806089943777085	0.97254704669498415	0.92358296321519795	0.022299468339724928	0.01285958620607559	0.030513031558283776	0.93552225514838638	0.9766117059319358	0.82381546527639449	0.066640192179910462	0.026136464808681793	0.085627891526962929	0.96857085970660306	0.97256717539530202	0.93207184580447155	0.018345695595779882	0.012653482115154314	0.024292317974542676
BGC0002334	Other RiPP	12	116	0.9057048358867128	0.9210425027313679	0.81708949974290168	0.041750581353883147	0.038684311052381529	0.073065353578346981	0.76981122363208043	0.81059672479707512	0.46029548652862207	0.17153794338705522	0.096910269579449634	0.23658694988487239	0.91096095006975641	0.9210434560094789	0.83573034306502525	0.036822601576633925	0.036505713843835899	0.062595898231927016
BGC0002336	NRP	38	90	0.99043556937607968	0.99316760632599066	0.97769957098998272	0.0061160170067253517	0.003848219614025883	0.0074508862605736637	0.98663961457789495	0.98709265485948938	0.97163645278204147	0.0067295744729942005	0.0053726544226030629	0.0091367895012314237	0.98758089567177032	0.98693922768577402	0.97676739874999419	0.0075843136343918529	0.0049993426214893551	0.0078296562735218345
BGC0002337	RiPP	2	126	0.90399888560117136	0.9116261755623607	0.7780510613800572	0.06789366836941646	0.039753473757834265	0.063844123682167742	0.58437773978016494	0.5275432112680758	0.374254932854509	0.20856183607833473	0.18564526831827974	0.30389671484468217	0.90523940971292161	0.91217482519438775	0.78311534436539365	0.066811962595425295	0.039254808686990071	0.061995340933141074
BGC0002338	Polyketide	40	88	0.97834530377154538	0.97781292134437403	0.96469173611352455	0.0094038176722752529	0.0087026655182946382	0.013214777885107831	0.95620633313728354	0.96206368463751968	0.89852123608335288	0.031533318892386489	0.017697829087271577	0.046370628723868546	0.97672865133980979	0.97676066834937147	0.95120071461820999	0.011527018730873403	0.0093537181997781944	0.015280764056495033
BGC0002339	Terpene	22	106	0.95274667302009919	0.95600175440553037	0.91925893891976973	0.024556439840127335	0.019143810966559129	0.038471013993953918	0.82338349895134133	0.88421647407052673	0.60648366610309579	0.14056713552049666	0.073738384693933262	0.21374578299442426	0.95743001128979677	0.95824573304816485	0.9214095742747177	0.023135404593968283	0.017256146746210899	0.036626161609205954
BGC0002340	NRP Other	24	104	0.97881835280745155	0.97951642601669953	0.96703187044180983	0.0079781404982657983	0.008537433946804885	0.011782871617212143	0.96530520215598015	0.96829266562532157	0.94130489337525203	0.015171168555341123	0.01405456463232584	0.026608566502997699	0.97953301713697982	0.98096506298750064	0.96681067690870992	0.0078418630499761301	0.008242953456411772	0.010918641554320874
BGC0002341	Other	1	127	0.77143977988559309	0.77630496814911676	0.51096229882033695	0.12813031644193887	0.096104989111998412	0.16662795982470247	0.51184718104271387	0.58867387997458687	0.025428327555464664	0.29562137531455079	0.22448865785363453	0.3499200270099706	0.76976594925146125	0.77690179613942212	0.50452491316442893	0.12981080756049238	0.096848683870622176	0.16790679354369187
BGC0002342	NRP Polyketide	9	119	0.98143858105566095	0.98430549671370149	0.95496619237244063	0.014093077921356964	0.0074545086370316092	0.017368500927375075	0.97915849610783245	0.98382205328860872	0.95483496655015065	0.013543389202027819	0.0083733427693900124	0.012153312684236472	0.98100434501629041	0.98417965674608443	0.95449907788840782	0.014467169578180013	0.0076299890694024207	0.017960511680284563
BGC0002343	Alkaloid RiPP	20	108	0.90322569586507773	0.89367680038412045	0.81889054279244	0.048757912659017723	0.039532485811218487	0.077982553441664715	0.69822821926361467	0.72023680701267789	0.33684395533718486	0.19543149647690924	0.12999457136127263	0.20384992987340134	0.90215072565510968	0.8892938369568173	0.82910707838701825	0.047441244060908404	0.039987446779888594	0.07178289539727789
BGC0002344	NRP	36	92	0.95528118027134323	0.95539775158273288	0.93183602604789573	0.014588492537256919	0.018123008662001717	0.021993809730952663	0.95990176159454277	0.96164205070190012	0.93562481646307949	0.014114308682827726	0.016248016460346661	0.025230276962853737	0.94706032007012253	0.94769726651393993	0.91504116457122875	0.020258278297922597	0.021491164628709925	0.025731243619988686
BGC0002345	Other	3	125	0.91632160621352399	0.92278321443750277	0.82283595506591156	0.047335720452363318	0.034070691655991081	0.067470252192300295	0.77312178407097332	0.76051616908461672	0.57105583432262452	0.12027961932159387	0.095575495090151535	0.15644570341830022	0.91613323917924183	0.92260165985374121	0.82183448674829529	0.048953991521924062	0.034149571989681646	0.070072548000364332
BGC0002346	RiPP	11	117	0.96882918294666653	0.98797295091832704	0.90628389066013437	0.033818413833652076	0.012577297746652704	0.044700543094633005	0.92340036017751914	0.95989920200987644	0.79682270991663151	0.072623454943536933	0.032109877723891136	0.11415804825786069	0.96945186220449675	0.98849862926729881	0.90888130190679561	0.033355298827379594	0.012311691774333	0.043623071567974292
BGC0002347	Alkaloid	10	118	0.93931550113048934	0.96349246358428409	0.84810419930991343	0.051896541260462385	0.024700957594329154	0.0755988720204821	0.67264725769474132	0.77015383383434632	0.26483169053142963	0.2315528151622705	0.1422054136172384	0.3259798342864243	0.94852191842668621	0.96521283672700597	0.86943320825950365	0.041982213533131023	0.020896222907726102	0.060841908086542329
BGC0002348	NRP	6	122	0.93655908361543894	0.93413616375165742	0.8983001521073839	0.025335405971648621	0.026010752143808637	0.036822158481447986	0.9254123491717221	0.92931014359903608	0.85489966957114938	0.039839276541274449	0.03079089981030747	0.073865961566095373	0.93477407444000415	0.93202590822939757	0.89990332567709808	0.026653442599372357	0.026762621827261433	0.039976011944937495
BGC0002349	Polyketide Saccharide	42	86	0.9570906432072851	0.95919680479895697	0.90131250647421923	0.024202988423613792	0.017318118264262151	0.031616514185328071	0.93434440849965339	0.93773225232418222	0.88862261128390463	0.030887158071957972	0.026641780481567491	0.041818044284042788	0.95947092245154608	0.95928508834512627	0.90683004737537365	0.02279729514599128	0.016349370146517207	0.030513727485980247
BGC0002350	NRP Polyketide Saccharide	41	87	0.97639223164849231	0.98954673019715989	0.93331927651216973	0.022344500392069467	0.009505545504141755	0.027349481215860783	0.98629448723842084	0.98748717424893839	0.97361238701673702	0.0078201663074341423	0.0055100854506800797	0.01054834785393266	0.95676658453650387	0.97827897916748896	0.87628928791783578	0.04485680814894992	0.017447794423934116	0.054346844422474283
BGC0002351	NRP	9	119	0.98508920147833989	0.98890665890671037	0.97049634646249849	0.0083931625780164359	0.0059836683887571022	0.013626080397913687	0.9880880130999159	0.98936314832661332	0.97764027427424194	0.0049421476621231402	0.0047771421173671506	0.0077135971433590633	0.98440834740720962	0.98840986238898898	0.96926961279370472	0.0088835398337843985	0.0062582101824178119	0.014404859797961467
BGC0002352	Other	7	121	0.94943999052534611	0.96226875072441165	0.90353455590965115	0.029956791492032241	0.020515934514971846	0.051497620780408981	0.9080261081512383	0.90524891102879357	0.8584177404445934	0.035425062195316798	0.037684092261170664	0.057436827436040727	0.94637064283211758	0.9602679308612041	0.89732937628981813	0.032666153146197544	0.021784545162076351	0.055614637005728884
BGC0002353	RiPP	23	105	0.98793576031342289	0.99442539778238059	0.96849482589489744	0.011309526914596134	0.0048419305735128313	0.015330389450745385	0.96379401691350686	0.97025371130514326	0.91401817382093753	0.024173164389597154	0.014697983054015217	0.035543848865269179	0.98941346196307955	0.99424165784179674	0.97104637166987851	0.0095958706897348416	0.0042465750981385943	0.012872592587449883
BGC0002354	RiPP	7	121	0.65243141535774685	0.66291620661869777	0.25825053098413553	0.2284795119408459	0.15852369806836528	0.3225840109581013	0.62946099775001774	0.67827084578529862	0.23741108690199628	0.20797657217207194	0.16310831021851896	0.31079071760543719	0.6511267453886721	0.65844049788568859	0.25207636295242408	0.22941919983828321	0.15960006319031689	0.32648559117507292
BGC0002355	Polyketide Other	9	119	0.96359812309806325	0.97069153837168587	0.91710925455358727	0.02770716606829331	0.014712923262177435	0.03942643736909246	0.81295268124696807	0.8219031882538923	0.56979184195386701	0.12196563663860471	0.078051349108314766	0.16683230664365345	0.9679595926629263	0.97772244661080165	0.92939244811393551	0.024370251991711132	0.012937555682507451	0.036233521531569002
BGC0002356	Polyketide Other	25	103	0.98322388923917292	0.98307178628981262	0.96883740562886023	0.0081302120632760436	0.0067394333980610897	0.010701885081384477	0.94235157089994426	0.94050695553716057	0.91728155761461383	0.019733189939112359	0.023345497785271885	0.028312377589525317	0.98272199026586338	0.98465768230626227	0.96734298430727028	0.010724993753870187	0.0069439744169141893	0.015149372214266044
BGC0002357	Polyketide Other	28	100	0.96655442511701573	0.9726990193729419	0.94196053002209434	0.02069883322491502	0.013480765954908037	0.033154018964805854	0.8168717073527475	0.91195402041949736	0.56723331726938842	0.17043801471306907	0.076545788752682212	0.25962933331882321	0.98114668973447827	0.98143712961500107	0.96552346742612238	0.0085678535529504132	0.0075708398215848403	0.012145360999587962
BGC0002358	Polyketide	24	104	0.8962892365609495	0.91398793817745916	0.76879429360270635	0.069299912233427588	0.042649153830573085	0.10362244669788556	0.88720885599082422	0.88668034619081437	0.75565161918664403	0.063497802795964772	0.046940350879649692	0.077647606269324321	0.89131399645699094	0.92129970560616203	0.75345879883477473	0.077783999478506644	0.044696536118429095	0.1191577980487194
BGC0002359	NRP	23	105	0.94088434794330988	0.98671758426504552	0.84843246731154043	0.064036404370947944	0.024345629902381892	0.096066337079291797	0.90937843774455995	0.95571041791649303	0.7927787159668489	0.082511278825740969	0.037742760085155272	0.13389334362416583	0.94281996662153877	0.9867193459819088	0.85397410379312821	0.061988473800560502	0.02351491591742192	0.092526957286326761
BGC0002360	NRP	21	107	0.983864137447932	0.98789621309792919	0.95868473932203158	0.012117193339954249	0.006478323500032768	0.016033787136242594	0.97087539288644842	0.97563174452022317	0.92554589918777164	0.020516555654924908	0.011734569011116847	0.023631117958464398	0.98491857478255118	0.98809771323847717	0.96124373770781568	0.011040789493665118	0.0060551399238904626	0.014782742858156506
BGC0002361	Polyketide Saccharide	32	96	0.93541518455028583	0.9579849224039525	0.84654755046616847	0.052891844915581798	0.026231609172318548	0.07837196514343181	0.8988273973989811	0.9062395258607101	0.72823957673296191	0.069554763540677661	0.041636089208836366	0.098203451871570646	0.93942261540029859	0.96603720678864069	0.86941997752258404	0.051712742961663928	0.024554702742116664	0.075352415086796021
BGC0002362	Polyketide	25	103	0.94410365706890842	0.95244869386889008	0.88327280788414642	0.040441582574083396	0.022646238940641217	0.0538349733897584	0.88253469195052081	0.91007025764808835	0.66883763537204299	0.095556942427297467	0.049474326269322841	0.10015374897360019	0.94789643581624772	0.9509085908772783	0.88299126935263328	0.036269618825831643	0.021072249731080905	0.049194231314751202
BGC0002363	RiPP	18	110	0.99052368227331888	0.99216119809497894	0.98307503660489837	0.0045362788266414414	0.0038032183810906561	0.0066112278593972729	0.99578444611459349	0.99604046834585902	0.99224527087149883	0.0020150987948116201	0.0016881977225676082	0.0028835065323637998	0.98747397722166697	0.98985832294402853	0.97780287930972076	0.0059799344863308594	0.005032233401308206	0.0084806367264753657
BGC0002364	Polyketide	15	113	0.99290730178679909	0.99379908647548332	0.98770119649474386	0.0031276561764980652	0.0028417821870222238	0.0039024488444057148	0.97657966388978168	0.97517015094183535	0.96426534666442798	0.0085217208727747205	0.0094292707907202011	0.013528619514013518	0.99324617201797416	0.99355049785931493	0.98668152227101225	0.0035306141044329914	0.0027058513042123255	0.0044847171083732817
BGC0002365	Other Polyketide	6	122	0.98478990250844523	0.98856994060500591	0.96322369374353001	0.010122979742364894	0.0061064928900485867	0.014282240585431594	0.9303700914764903	0.93939239574501454	0.86196631442485083	0.049512321737796135	0.02839320758573969	0.075438490759939913	0.98492667784446242	0.98835541106846658	0.96278417912806225	0.01001998211597235	0.0060510378022031299	0.013851675858691959
BGC0002366	Polyketide	20	108	0.91964481796276587	0.93370117866587732	0.81608917973971729	0.058727690492766833	0.032733296098192269	0.077438964877042493	0.88345947810449688	0.89810407510275458	0.72401116747807515	0.076966651111612994	0.048250776838889273	0.1159184485725312	0.9204681259505314	0.93579127746823287	0.81168895623204262	0.060294186635764517	0.032351519141926043	0.077891609823394936
BGC0002367	NRP	14	114	0.96935702438973848	0.96963355931437967	0.93563682400943526	0.016226104521154229	0.012346957298749328	0.020276975579618828	0.77654672880802	0.90901124619254658	0.43509195108473048	0.21760261259932984	0.095784249494515222	0.36072572188326069	0.97167047223590186	0.97047328726330639	0.9347744218283377	0.015837482528890726	0.011408947389768142	0.019786278326782258
BGC0002369	Polyketide	22	106	0.93654912989578332	0.93864259610050549	0.85889656289446925	0.038615460703831796	0.025873555870813348	0.05659227627340313	0.96438905521978258	0.97261325356289796	0.93037585525059752	0.023190190996103255	0.014400465769214277	0.03725154179443757	0.90827472205819082	0.91226005160386336	0.77955042036472	0.058375322484590111	0.037715498663887813	0.079414847195588778
BGC0002370	NRP	30	98	0.98567716694068519	0.98597276445560778	0.976704633762143	0.0064785590637634243	0.0057665231237273408	0.0072308725959688847	0.97891439824699167	0.97647134018868975	0.96662723698949893	0.010462682994911302	0.008481138731274495	0.011796365388241914	0.98590047792616464	0.98743373050902838	0.97810023343753383	0.0059197752026058544	0.0056827681469989065	0.0072838140540998353
BGC0002372	Polyketide Terpene Alkaloid	16	112	0.88008950972356403	0.89147775853644928	0.7015157756946705	0.077686340232975909	0.049688732405661587	0.11704987922225896	0.62260244585291213	0.63476118245215618	0.41868567878236362	0.14264591128459239	0.16714861935416497	0.22572893828400364	0.89312678306787985	0.90480442548453199	0.70906820990585129	0.077935790202474237	0.044185322716905714	0.11419485879506974
BGC0002373	NRP	30	98	0.99293573013118031	0.9936812407291572	0.98861327175440639	0.0027048898881360754	0.0028316976927295068	0.0043439152214889143	0.99148693794511034	0.99150194317546791	0.98651046973609491	0.0034128744425552708	0.0034124724720132173	0.0059981820232605232	0.99080426241573016	0.99150785875728364	0.98092087826949537	0.0045632879010227617	0.003692329133378025	0.0059375867944729821
BGC0002374	Polyketide	35	93	0.97926392274009455	0.97884385726647882	0.95142004279519465	0.016352817846655883	0.0083350916093904992	0.015329200260554066	0.95819434325503572	0.95769272448431364	0.91097705035958831	0.027246543283317798	0.016885681157573364	0.039092569197186289	0.97144773695225128	0.97803177096969163	0.92137371210751629	0.024084308641950481	0.011488999566387093	0.021097694282607771
BGC0002376	Polyketide	52	76	0.97077108151035874	0.98004535610257026	0.92430018191384655	0.02283837070159548	0.011765096342705261	0.031262054949237839	0.90559195322304531	0.96426622131754136	0.75821600668246059	0.087988404479875812	0.038634197410114979	0.12635666187590322	0.98397583415075884	0.98114799128482755	0.96583809206438798	0.0094144850436303027	0.0064321688817847722	0.012682828694860149
BGC0002377	NRP	40	88	0.95299314967092896	0.9599923528513914	0.91123906057352189	0.025577069992108587	0.019398470557401404	0.038186191455331975	0.89074718588649948	0.91593451894089872	0.73167259282486929	0.071758646787714431	0.047836923492521846	0.10179598096338105	0.95999525553604992	0.96190095715136015	0.92399321467913231	0.0230541498945134	0.016320831572018558	0.039750990264323716
BGC0002378	NRP	23	105	0.98379301097169647	0.98801310217016147	0.95891942798285557	0.013031070780949712	0.0065186578778550826	0.017614882462479997	0.98898948612278514	0.98820795509069892	0.97992163964009948	0.0061442633280083597	0.0044207995733874126	0.0087197299551959873	0.97417507898521816	0.98146902191645091	0.93041651802284375	0.021757544134797999	0.010425976392773827	0.028974756248853928
BGC0002379	NRP	77	51	0.98668488802128151	0.98772222361937156	0.96839389099031215	0.0075416205818915104	0.0053407257617259507	0.0087763351813108237	0.98394838766838455	0.98577166421974516	0.96469158431543334	0.0081010405099581247	0.0064459441441922618	0.010908816894454776	0.9842923065161594	0.98487561017177794	0.96742620224945641	0.0078828257910903542	0.0063110499205981663	0.010775170807634793
BGC0002380	RiPP	6	122	0.95860260648429185	0.9679579753762988	0.9151945243867351	0.027968544238768055	0.016737639451723397	0.040927574869106587	0.62519437849888726	0.62133490379315859	0.31758792505271022	0.1790495594231038	0.1695766468083563	0.36260648713962973	0.96108056156199129	0.97153154951245146	0.91822459404856394	0.02686072049985954	0.015727043063246127	0.039668849143158047
BGC0002381	Alkaloid Polyketide	28	100	0.95166727191691169	0.95585359217009502	0.89908753319648849	0.029642232674080199	0.019526652588641148	0.043316221286192835	0.86244372462557295	0.92560399714462338	0.67643194838810961	0.11090909183478873	0.056832601190961118	0.14574323212361695	0.96090980758807265	0.95623637153876073	0.93150976606932068	0.019169572572000651	0.015770772966380298	0.024842140994173367
BGC0002382	RiPP	11	117	0.98926332702481401	0.98987604874095925	0.97667092014399681	0.0068512953708062705	0.0043321390554549978	0.0098436801201348123	0.98370507436251198	0.98261923796336714	0.96680102541422774	0.0090552403798881131	0.0065723472071991026	0.014076633765740643	0.98918915427772514	0.99032870384771221	0.97667416765608461	0.0070648686587431392	0.0043628634181513744	0.010149454849738504
