base_BGC	label	plot_class	any_saccharide	pure_saccharide	source_row_IDs	source_row_indices	augmentation_suffixes	n_augmentations	UMAP1	UMAP2
BGC0002283	Terpene	Terpene	False	False	"[""BGC0002283_-1"", ""BGC0002283_0"", ""BGC0002283_1"", ""BGC0002283_2"", ""BGC0002283_3""]"	[10416, 10415, 10417, 10418, 10419]	[-1, 0, 1, 2, 3]	5	9.9612770080566406	5.0010290145874023
BGC0002284	Other	Other	False	False	"[""BGC0002284_-1"", ""BGC0002284_0"", ""BGC0002284_1"", ""BGC0002284_2"", ""BGC0002284_3""]"	[10421, 10420, 10422, 10423, 10424]	[-1, 0, 1, 2, 3]	5	11.169538497924805	4.1516437530517578
BGC0002285	RiPP	RiPP	False	False	"[""BGC0002285_-1"", ""BGC0002285_0"", ""BGC0002285_1"", ""BGC0002285_2"", ""BGC0002285_3""]"	[10426, 10425, 10427, 10428, 10429]	[-1, 0, 1, 2, 3]	5	13.771909713745117	1.5730373859405518
BGC0002286	NRP	NRP	False	False	"[""BGC0002286_-1"", ""BGC0002286_0"", ""BGC0002286_1"", ""BGC0002286_2"", ""BGC0002286_3""]"	[10431, 10430, 10432, 10433, 10434]	[-1, 0, 1, 2, 3]	5	-5.7284140586853027	9.0540666580200195
BGC0002287	NRP	NRP	False	False	"[""BGC0002287_-1"", ""BGC0002287_0"", ""BGC0002287_1"", ""BGC0002287_2"", ""BGC0002287_3""]"	[10436, 10435, 10437, 10438, 10439]	[-1, 0, 1, 2, 3]	5	-3.7832052707672119	8.1921806335449219
BGC0002288	NRP	NRP	False	False	"[""BGC0002288_-1"", ""BGC0002288_0"", ""BGC0002288_1"", ""BGC0002288_2"", ""BGC0002288_3""]"	[10441, 10440, 10442, 10443, 10444]	[-1, 0, 1, 2, 3]	5	-4.1244668960571289	9.4102783203125
BGC0002289	RiPP	RiPP	False	False	"[""BGC0002289_-1"", ""BGC0002289_0"", ""BGC0002289_1"", ""BGC0002289_2"", ""BGC0002289_3""]"	[10446, 10445, 10447, 10448, 10449]	[-1, 0, 1, 2, 3]	5	13.651721954345703	1.2860095500946045
BGC0002290	Other	Other	False	False	"[""BGC0002290_-1"", ""BGC0002290_0"", ""BGC0002290_1"", ""BGC0002290_2"", ""BGC0002290_3""]"	[10451, 10450, 10452, 10453, 10454]	[-1, 0, 1, 2, 3]	5	10.235039710998535	5.3571252822875977
BGC0002291	Polyketide	Polyketide	False	False	"[""BGC0002291_-1"", ""BGC0002291_0"", ""BGC0002291_1"", ""BGC0002291_2"", ""BGC0002291_3""]"	[10456, 10455, 10457, 10458, 10459]	[-1, 0, 1, 2, 3]	5	-1.5757519006729126	-0.83998554944992065
BGC0002293	NRP	NRP	False	False	"[""BGC0002293_-1"", ""BGC0002293_0"", ""BGC0002293_1"", ""BGC0002293_2"", ""BGC0002293_3""]"	[10461, 10460, 10462, 10463, 10464]	[-1, 0, 1, 2, 3]	5	-4.5525927543640137	10.039493560791016
BGC0002294	Other	Other	False	False	"[""BGC0002294_-1"", ""BGC0002294_0"", ""BGC0002294_1"", ""BGC0002294_2"", ""BGC0002294_3""]"	[10466, 10465, 10467, 10468, 10469]	[-1, 0, 1, 2, 3]	5	11.139618873596191	3.9698407649993896
BGC0002295	NRP Saccharide	Hybrid	True	False	"[""BGC0002295_-1"", ""BGC0002295_0"", ""BGC0002295_1"", ""BGC0002295_2"", ""BGC0002295_3""]"	[10471, 10470, 10472, 10473, 10474]	[-1, 0, 1, 2, 3]	5	-4.6278424263000488	10.102362632751465
BGC0002296	NRP Polyketide	Hybrid	False	False	"[""BGC0002296_-1"", ""BGC0002296_0"", ""BGC0002296_1"", ""BGC0002296_2"", ""BGC0002296_3""]"	[10476, 10475, 10477, 10478, 10479]	[-1, 0, 1, 2, 3]	5	-3.3649282455444336	4.6561241149902344
BGC0002297	NRP Polyketide	Hybrid	False	False	"[""BGC0002297_-1"", ""BGC0002297_0"", ""BGC0002297_1"", ""BGC0002297_2"", ""BGC0002297_3""]"	[10481, 10480, 10482, 10483, 10484]	[-1, 0, 1, 2, 3]	5	-3.4655256271362305	4.232722282409668
BGC0002298	RiPP	RiPP	False	False	"[""BGC0002298_-1"", ""BGC0002298_0"", ""BGC0002298_1"", ""BGC0002298_2"", ""BGC0002298_3""]"	[10486, 10485, 10487, 10488, 10489]	[-1, 0, 1, 2, 3]	5	15.828944206237793	0.076758153736591339
BGC0002300	NRP	NRP	False	False	"[""BGC0002300_-1"", ""BGC0002300_0"", ""BGC0002300_1"", ""BGC0002300_2"", ""BGC0002300_3""]"	[10491, 10490, 10492, 10493, 10494]	[-1, 0, 1, 2, 3]	5	-5.4845461845397949	9.4019765853881836
BGC0002301	Polyketide	Polyketide	False	False	"[""BGC0002301_-1"", ""BGC0002301_0"", ""BGC0002301_1"", ""BGC0002301_2"", ""BGC0002301_3""]"	[10496, 10495, 10497, 10498, 10499]	[-1, 0, 1, 2, 3]	5	-4.2880892753601074	-1.4336971044540405
BGC0002302	Saccharide	Saccharide	True	True	"[""BGC0002302_-1"", ""BGC0002302_0"", ""BGC0002302_1"", ""BGC0002302_2"", ""BGC0002302_3""]"	[10501, 10500, 10502, 10503, 10504]	[-1, 0, 1, 2, 3]	5	8.9075307846069336	0.98536038398742676
BGC0002303	RiPP	RiPP	False	False	"[""BGC0002303_-1"", ""BGC0002303_0"", ""BGC0002303_1"", ""BGC0002303_2"", ""BGC0002303_3""]"	[10506, 10505, 10507, 10508, 10509]	[-1, 0, 1, 2, 3]	5	14.963056564331055	0.9166100025177002
BGC0002304	Polyketide NRP	Hybrid	False	False	"[""BGC0002304_-1"", ""BGC0002304_0"", ""BGC0002304_1"", ""BGC0002304_2"", ""BGC0002304_3""]"	[10511, 10510, 10512, 10513, 10514]	[-1, 0, 1, 2, 3]	5	-4.7621994018554688	1.2541515827178955
BGC0002305	Other	Other	False	False	"[""BGC0002305_-1"", ""BGC0002305_0"", ""BGC0002305_1"", ""BGC0002305_2"", ""BGC0002305_3""]"	[10516, 10515, 10517, 10518, 10519]	[-1, 0, 1, 2, 3]	5	10.224117279052734	3.8511624336242676
BGC0002306	RiPP	RiPP	False	False	"[""BGC0002306_-1"", ""BGC0002306_0"", ""BGC0002306_1"", ""BGC0002306_2"", ""BGC0002306_3""]"	[10521, 10520, 10522, 10523, 10524]	[-1, 0, 1, 2, 3]	5	14.747531890869141	1.1124750375747681
BGC0002307	RiPP	RiPP	False	False	"[""BGC0002307_-1"", ""BGC0002307_0"", ""BGC0002307_1"", ""BGC0002307_2"", ""BGC0002307_3""]"	[10526, 10525, 10527, 10528, 10529]	[-1, 0, 1, 2, 3]	5	15.808536529541016	-0.020524162799119949
BGC0002308	Alkaloid Polyketide	Hybrid	False	False	"[""BGC0002308_-1"", ""BGC0002308_0"", ""BGC0002308_1"", ""BGC0002308_2"", ""BGC0002308_3""]"	[10531, 10530, 10532, 10533, 10534]	[-1, 0, 1, 2, 3]	5	-2.0434966087341309	-0.58621644973754883
BGC0002309	Terpene	Terpene	False	False	"[""BGC0002309_-1"", ""BGC0002309_0"", ""BGC0002309_1"", ""BGC0002309_2"", ""BGC0002309_3""]"	[10536, 10535, 10537, 10538, 10539]	[-1, 0, 1, 2, 3]	5	9.8692550659179688	6.5426273345947266
BGC0002311	RiPP	RiPP	False	False	"[""BGC0002311_-1"", ""BGC0002311_0"", ""BGC0002311_1"", ""BGC0002311_2"", ""BGC0002311_3""]"	[10541, 10540, 10542, 10543, 10544]	[-1, 0, 1, 2, 3]	5	11.198915481567383	3.9313559532165527
BGC0002312	RiPP	RiPP	False	False	"[""BGC0002312_-1"", ""BGC0002312_0"", ""BGC0002312_1"", ""BGC0002312_2"", ""BGC0002312_3""]"	[10546, 10545, 10547, 10548, 10549]	[-1, 0, 1, 2, 3]	5	15.275259971618652	0.83671170473098755
BGC0002313	Other	Other	False	False	"[""BGC0002313_-1"", ""BGC0002313_0"", ""BGC0002313_1"", ""BGC0002313_2"", ""BGC0002313_3""]"	[10551, 10550, 10552, 10553, 10554]	[-1, 0, 1, 2, 3]	5	12.126233100891113	2.4985532760620117
BGC0002314	NRP	NRP	False	False	"[""BGC0002314_-1"", ""BGC0002314_0"", ""BGC0002314_1"", ""BGC0002314_2"", ""BGC0002314_3""]"	[10556, 10555, 10557, 10558, 10559]	[-1, 0, 1, 2, 3]	5	-4.6636447906494141	9.5219888687133789
BGC0002315	Polyketide	Polyketide	False	False	"[""BGC0002315_-1"", ""BGC0002315_0"", ""BGC0002315_1"", ""BGC0002315_2"", ""BGC0002315_3""]"	[10561, 10560, 10562, 10563, 10564]	[-1, 0, 1, 2, 3]	5	-1.5858553647994995	-2.636641263961792
BGC0002316	RiPP	RiPP	False	False	"[""BGC0002316_-1"", ""BGC0002316_0"", ""BGC0002316_1"", ""BGC0002316_2"", ""BGC0002316_3""]"	[10566, 10565, 10567, 10568, 10569]	[-1, 0, 1, 2, 3]	5	15.716594696044922	0.28825399279594421
BGC0002317	RiPP	RiPP	False	False	"[""BGC0002317_-1"", ""BGC0002317_0"", ""BGC0002317_1"", ""BGC0002317_2"", ""BGC0002317_3""]"	[10571, 10570, 10572, 10573, 10574]	[-1, 0, 1, 2, 3]	5	12.857733726501465	1.7828437089920044
BGC0002318	RiPP	RiPP	False	False	"[""BGC0002318_-1"", ""BGC0002318_0"", ""BGC0002318_1"", ""BGC0002318_2"", ""BGC0002318_3""]"	[10576, 10575, 10577, 10578, 10579]	[-1, 0, 1, 2, 3]	5	15.6163330078125	0.11346962302923203
BGC0002319	RiPP	RiPP	False	False	"[""BGC0002319_-1"", ""BGC0002319_0"", ""BGC0002319_1"", ""BGC0002319_2"", ""BGC0002319_3""]"	[10581, 10580, 10582, 10583, 10584]	[-1, 0, 1, 2, 3]	5	14.330249786376953	0.83210939168930054
BGC0002320	Terpene	Terpene	False	False	"[""BGC0002320_-1"", ""BGC0002320_0"", ""BGC0002320_1"", ""BGC0002320_2"", ""BGC0002320_3""]"	[10586, 10585, 10587, 10588, 10589]	[-1, 0, 1, 2, 3]	5	9.3334074020385742	8.5614986419677734
BGC0002321	Other	Other	False	False	"[""BGC0002321_-1"", ""BGC0002321_0"", ""BGC0002321_1"", ""BGC0002321_2"", ""BGC0002321_3""]"	[10591, 10590, 10592, 10593, 10594]	[-1, 0, 1, 2, 3]	5	9.55780029296875	4.7416801452636719
BGC0002322	Other	Other	False	False	"[""BGC0002322_-1"", ""BGC0002322_0"", ""BGC0002322_1"", ""BGC0002322_2"", ""BGC0002322_3""]"	[10596, 10595, 10597, 10598, 10599]	[-1, 0, 1, 2, 3]	5	9.9858818054199219	3.3539586067199707
BGC0002323	RiPP	RiPP	False	False	"[""BGC0002323_-1"", ""BGC0002323_0"", ""BGC0002323_1"", ""BGC0002323_2"", ""BGC0002323_3""]"	[10601, 10600, 10602, 10603, 10604]	[-1, 0, 1, 2, 3]	5	14.856884956359863	1.1108962297439575
BGC0002324	NRP Polyketide	Hybrid	False	False	"[""BGC0002324_-1"", ""BGC0002324_0"", ""BGC0002324_1"", ""BGC0002324_2"", ""BGC0002324_3""]"	[10606, 10605, 10607, 10608, 10609]	[-1, 0, 1, 2, 3]	5	-6.0552635192871094	9.5199947357177734
BGC0002325	RiPP	RiPP	False	False	"[""BGC0002325_-1"", ""BGC0002325_0"", ""BGC0002325_1"", ""BGC0002325_2"", ""BGC0002325_3""]"	[10611, 10610, 10612, 10613, 10614]	[-1, 0, 1, 2, 3]	5	13.668628692626953	1.2410378456115723
BGC0002326	NRP	NRP	False	False	"[""BGC0002326_-1"", ""BGC0002326_0"", ""BGC0002326_1"", ""BGC0002326_2"", ""BGC0002326_3""]"	[10616, 10615, 10617, 10618, 10619]	[-1, 0, 1, 2, 3]	5	-5.0536050796508789	8.4342145919799805
BGC0002327	NRP	NRP	False	False	"[""BGC0002327_-1"", ""BGC0002327_0"", ""BGC0002327_1"", ""BGC0002327_2"", ""BGC0002327_3""]"	[10621, 10620, 10622, 10623, 10624]	[-1, 0, 1, 2, 3]	5	-6.0648341178894043	8.6746273040771484
BGC0002328	RiPP	RiPP	False	False	"[""BGC0002328_-1"", ""BGC0002328_0"", ""BGC0002328_1"", ""BGC0002328_2"", ""BGC0002328_3""]"	[10626, 10625, 10627, 10628, 10629]	[-1, 0, 1, 2, 3]	5	13.338413238525391	1.7690755128860474
BGC0002329	NRP	NRP	False	False	"[""BGC0002329_-1"", ""BGC0002329_0"", ""BGC0002329_1"", ""BGC0002329_2"", ""BGC0002329_3""]"	[10631, 10630, 10632, 10633, 10634]	[-1, 0, 1, 2, 3]	5	-6.0972180366516113	9.1969976425170898
BGC0002330	RiPP	RiPP	False	False	"[""BGC0002330_-1"", ""BGC0002330_0"", ""BGC0002330_1"", ""BGC0002330_2"", ""BGC0002330_3""]"	[10636, 10635, 10637, 10638, 10639]	[-1, 0, 1, 2, 3]	5	13.137666702270508	1.6096062660217285
BGC0002331	Other	Other	False	False	"[""BGC0002331_-1"", ""BGC0002331_0"", ""BGC0002331_1"", ""BGC0002331_2"", ""BGC0002331_3""]"	[10641, 10640, 10642, 10643, 10644]	[-1, 0, 1, 2, 3]	5	10.921991348266602	3.9238948822021484
BGC0002332	Polyketide	Polyketide	False	False	"[""BGC0002332_-1"", ""BGC0002332_0"", ""BGC0002332_1"", ""BGC0002332_2"", ""BGC0002332_3""]"	[10646, 10645, 10647, 10648, 10649]	[-1, 0, 1, 2, 3]	5	-3.1991546154022217	-1.8244665861129761
BGC0002333	Polyketide	Polyketide	False	False	"[""BGC0002333_-1"", ""BGC0002333_0"", ""BGC0002333_1"", ""BGC0002333_2"", ""BGC0002333_3""]"	[10651, 10650, 10652, 10653, 10654]	[-1, 0, 1, 2, 3]	5	-1.6776165962219238	-1.6168797016143799
BGC0002334	Other RiPP	Hybrid	False	False	"[""BGC0002334_-1"", ""BGC0002334_0"", ""BGC0002334_1"", ""BGC0002334_2"", ""BGC0002334_3""]"	[10656, 10655, 10657, 10658, 10659]	[-1, 0, 1, 2, 3]	5	12.062087059020996	2.515810489654541
BGC0002336	NRP	NRP	False	False	"[""BGC0002336_-1"", ""BGC0002336_0"", ""BGC0002336_1"", ""BGC0002336_2"", ""BGC0002336_3""]"	[10661, 10660, 10662, 10663, 10664]	[-1, 0, 1, 2, 3]	5	-5.7126345634460449	9.1332483291625977
BGC0002337	RiPP	RiPP	False	False	"[""BGC0002337_-1"", ""BGC0002337_0"", ""BGC0002337_1"", ""BGC0002337_2"", ""BGC0002337_3""]"	[10666, 10665, 10667, 10668, 10669]	[-1, 0, 1, 2, 3]	5	13.615888595581055	1.771405816078186
BGC0002338	Polyketide	Polyketide	False	False	"[""BGC0002338_-1"", ""BGC0002338_0"", ""BGC0002338_1"", ""BGC0002338_2"", ""BGC0002338_3""]"	[10671, 10670, 10672, 10673, 10674]	[-1, 0, 1, 2, 3]	5	-3.9590294361114502	1.1418735980987549
BGC0002339	Terpene	Terpene	False	False	"[""BGC0002339_-1"", ""BGC0002339_0"", ""BGC0002339_1"", ""BGC0002339_2"", ""BGC0002339_3""]"	[10676, 10675, 10677, 10678, 10679]	[-1, 0, 1, 2, 3]	5	9.7902822494506836	8.1016902923583984
BGC0002340	NRP Other	Hybrid	False	False	"[""BGC0002340_-1"", ""BGC0002340_0"", ""BGC0002340_1"", ""BGC0002340_2"", ""BGC0002340_3""]"	[10681, 10680, 10682, 10683, 10684]	[-1, 0, 1, 2, 3]	5	-4.914696216583252	9.4314632415771484
BGC0002341	Other	Other	False	False	"[""BGC0002341_-1"", ""BGC0002341_0"", ""BGC0002341_1"", ""BGC0002341_2"", ""BGC0002341_3""]"	[10686, 10685, 10687, 10688, 10689]	[-1, 0, 1, 2, 3]	5	10.443422317504883	2.5617365837097168
BGC0002342	NRP Polyketide	Hybrid	False	False	"[""BGC0002342_-1"", ""BGC0002342_0"", ""BGC0002342_1"", ""BGC0002342_2"", ""BGC0002342_3""]"	[10691, 10690, 10692, 10693, 10694]	[-1, 0, 1, 2, 3]	5	-3.6238691806793213	2.3917169570922852
BGC0002343	Alkaloid RiPP	Hybrid	False	False	"[""BGC0002343_-1"", ""BGC0002343_0"", ""BGC0002343_1"", ""BGC0002343_2"", ""BGC0002343_3""]"	[10696, 10695, 10697, 10698, 10699]	[-1, 0, 1, 2, 3]	5	9.5879602432250977	5.5466690063476562
BGC0002344	NRP	NRP	False	False	"[""BGC0002344_-1"", ""BGC0002344_0"", ""BGC0002344_1"", ""BGC0002344_2"", ""BGC0002344_3""]"	[10701, 10700, 10702, 10703, 10704]	[-1, 0, 1, 2, 3]	5	-4.7001609802246094	10.247278213500977
BGC0002345	Other	Other	False	False	"[""BGC0002345_-1"", ""BGC0002345_0"", ""BGC0002345_1"", ""BGC0002345_2"", ""BGC0002345_3""]"	[10706, 10705, 10707, 10708, 10709]	[-1, 0, 1, 2, 3]	5	11.215766906738281	4.0135021209716797
BGC0002346	RiPP	RiPP	False	False	"[""BGC0002346_-1"", ""BGC0002346_0"", ""BGC0002346_1"", ""BGC0002346_2"", ""BGC0002346_3""]"	[10711, 10710, 10712, 10713, 10714]	[-1, 0, 1, 2, 3]	5	15.623030662536621	0.35387828946113586
BGC0002347	Alkaloid	Alkaloid	False	False	"[""BGC0002347_-1"", ""BGC0002347_0"", ""BGC0002347_1"", ""BGC0002347_2"", ""BGC0002347_3""]"	[10716, 10715, 10717, 10718, 10719]	[-1, 0, 1, 2, 3]	5	9.1148900985717773	2.1946761608123779
BGC0002348	NRP	NRP	False	False	"[""BGC0002348_-1"", ""BGC0002348_0"", ""BGC0002348_1"", ""BGC0002348_2"", ""BGC0002348_3""]"	[10721, 10720, 10722, 10723, 10724]	[-1, 0, 1, 2, 3]	5	-3.5708210468292236	8.9320125579833984
BGC0002349	Polyketide Saccharide	Hybrid	True	False	"[""BGC0002349_-1"", ""BGC0002349_0"", ""BGC0002349_1"", ""BGC0002349_2"", ""BGC0002349_3""]"	[10726, 10725, 10727, 10728, 10729]	[-1, 0, 1, 2, 3]	5	-1.2806870937347412	-1.0659608840942383
BGC0002350	NRP Polyketide Saccharide	Hybrid	True	False	"[""BGC0002350_-1"", ""BGC0002350_0"", ""BGC0002350_1"", ""BGC0002350_2"", ""BGC0002350_3""]"	[10731, 10730, 10732, 10733, 10734]	[-1, 0, 1, 2, 3]	5	-0.3964596688747406	-1.3603646755218506
BGC0002351	NRP	NRP	False	False	"[""BGC0002351_-1"", ""BGC0002351_0"", ""BGC0002351_1"", ""BGC0002351_2"", ""BGC0002351_3""]"	[10736, 10735, 10737, 10738, 10739]	[-1, 0, 1, 2, 3]	5	-5.7840003967285156	8.9106664657592773
BGC0002352	Other	Other	False	False	"[""BGC0002352_-1"", ""BGC0002352_0"", ""BGC0002352_1"", ""BGC0002352_2"", ""BGC0002352_3""]"	[10741, 10740, 10742, 10743, 10744]	[-1, 0, 1, 2, 3]	5	-4.4449982643127441	9.2006864547729492
BGC0002353	RiPP	RiPP	False	False	"[""BGC0002353_-1"", ""BGC0002353_0"", ""BGC0002353_1"", ""BGC0002353_2"", ""BGC0002353_3""]"	[10746, 10745, 10747, 10748, 10749]	[-1, 0, 1, 2, 3]	5	15.115059852600098	0.255118727684021
BGC0002354	RiPP	RiPP	False	False	"[""BGC0002354_-1"", ""BGC0002354_0"", ""BGC0002354_1"", ""BGC0002354_2"", ""BGC0002354_3""]"	[10751, 10750, 10752, 10753, 10754]	[-1, 0, 1, 2, 3]	5	12.187124252319336	2.3134210109710693
BGC0002355	Polyketide Other	Hybrid	False	False	"[""BGC0002355_-1"", ""BGC0002355_0"", ""BGC0002355_1"", ""BGC0002355_2"", ""BGC0002355_3""]"	[10756, 10755, 10757, 10758, 10759]	[-1, 0, 1, 2, 3]	5	-0.9179229736328125	-1.7895814180374146
BGC0002356	Polyketide Other	Hybrid	False	False	"[""BGC0002356_-1"", ""BGC0002356_0"", ""BGC0002356_1"", ""BGC0002356_2"", ""BGC0002356_3""]"	[10761, 10760, 10762, 10763, 10764]	[-1, 0, 1, 2, 3]	5	-2.7236337661743164	-1.2115887403488159
BGC0002357	Polyketide Other	Hybrid	False	False	"[""BGC0002357_-1"", ""BGC0002357_0"", ""BGC0002357_1"", ""BGC0002357_2"", ""BGC0002357_3""]"	[10766, 10765, 10767, 10768, 10769]	[-1, 0, 1, 2, 3]	5	-2.3539333343505859	-0.90971815586090088
BGC0002358	Polyketide	Polyketide	False	False	"[""BGC0002358_-1"", ""BGC0002358_0"", ""BGC0002358_1"", ""BGC0002358_2"", ""BGC0002358_3""]"	[10771, 10770, 10772, 10773, 10774]	[-1, 0, 1, 2, 3]	5	-4.6840195655822754	10.306746482849121
BGC0002359	NRP	NRP	False	False	"[""BGC0002359_-1"", ""BGC0002359_0"", ""BGC0002359_1"", ""BGC0002359_2"", ""BGC0002359_3""]"	[10776, 10775, 10777, 10778, 10779]	[-1, 0, 1, 2, 3]	5	-4.466771125793457	9.6169681549072266
BGC0002360	NRP	NRP	False	False	"[""BGC0002360_-1"", ""BGC0002360_0"", ""BGC0002360_1"", ""BGC0002360_2"", ""BGC0002360_3""]"	[10781, 10780, 10782, 10783, 10784]	[-1, 0, 1, 2, 3]	5	-5.4219231605529785	9.200078010559082
BGC0002361	Polyketide Saccharide	Hybrid	True	False	"[""BGC0002361_-1"", ""BGC0002361_0"", ""BGC0002361_1"", ""BGC0002361_2"", ""BGC0002361_3""]"	[10786, 10785, 10787, 10788, 10789]	[-1, 0, 1, 2, 3]	5	-0.45238375663757324	-1.8354169130325317
BGC0002362	Polyketide	Polyketide	False	False	"[""BGC0002362_-1"", ""BGC0002362_0"", ""BGC0002362_1"", ""BGC0002362_2"", ""BGC0002362_3""]"	[10791, 10790, 10792, 10793, 10794]	[-1, 0, 1, 2, 3]	5	-1.8972374200820923	-1.0779430866241455
BGC0002363	RiPP	RiPP	False	False	"[""BGC0002363_-1"", ""BGC0002363_0"", ""BGC0002363_1"", ""BGC0002363_2"", ""BGC0002363_3""]"	[10796, 10795, 10797, 10798, 10799]	[-1, 0, 1, 2, 3]	5	15.460460662841797	-0.41419723629951477
BGC0002364	Polyketide	Polyketide	False	False	"[""BGC0002364_-1"", ""BGC0002364_0"", ""BGC0002364_1"", ""BGC0002364_2"", ""BGC0002364_3""]"	[10801, 10800, 10802, 10803, 10804]	[-1, 0, 1, 2, 3]	5	-3.5033516883850098	-1.5855123996734619
BGC0002365	Other Polyketide	Hybrid	False	False	"[""BGC0002365_-1"", ""BGC0002365_0"", ""BGC0002365_1"", ""BGC0002365_2"", ""BGC0002365_3""]"	[10806, 10805, 10807, 10808, 10809]	[-1, 0, 1, 2, 3]	5	-3.2220127582550049	1.1502383947372437
BGC0002366	Polyketide	Polyketide	False	False	"[""BGC0002366_-1"", ""BGC0002366_0"", ""BGC0002366_1"", ""BGC0002366_2"", ""BGC0002366_3""]"	[10811, 10810, 10812, 10813, 10814]	[-1, 0, 1, 2, 3]	5	-1.9638175964355469	-2.9966695308685303
BGC0002367	NRP	NRP	False	False	"[""BGC0002367_-1"", ""BGC0002367_0"", ""BGC0002367_1"", ""BGC0002367_2"", ""BGC0002367_3""]"	[10816, 10815, 10817, 10818, 10819]	[-1, 0, 1, 2, 3]	5	-3.8362362384796143	9.255218505859375
BGC0002369	Polyketide	Polyketide	False	False	"[""BGC0002369_-1"", ""BGC0002369_0"", ""BGC0002369_1"", ""BGC0002369_2"", ""BGC0002369_3""]"	[10821, 10820, 10822, 10823, 10824]	[-1, 0, 1, 2, 3]	5	-0.69080746173858643	-2.0556142330169678
BGC0002370	NRP	NRP	False	False	"[""BGC0002370_-1"", ""BGC0002370_0"", ""BGC0002370_1"", ""BGC0002370_2"", ""BGC0002370_3""]"	[10826, 10825, 10827, 10828, 10829]	[-1, 0, 1, 2, 3]	5	-5.7513155937194824	9.3455543518066406
BGC0002372	Polyketide Terpene Alkaloid	Hybrid	False	False	"[""BGC0002372_-1"", ""BGC0002372_0"", ""BGC0002372_1"", ""BGC0002372_2"", ""BGC0002372_3""]"	[10831, 10830, 10832, 10833, 10834]	[-1, 0, 1, 2, 3]	5	-5.2408432960510254	-1.5355610847473145
BGC0002373	NRP	NRP	False	False	"[""BGC0002373_-1"", ""BGC0002373_0"", ""BGC0002373_1"", ""BGC0002373_2"", ""BGC0002373_3""]"	[10836, 10835, 10837, 10838, 10839]	[-1, 0, 1, 2, 3]	5	-5.3250532150268555	8.8263826370239258
BGC0002374	Polyketide	Polyketide	False	False	"[""BGC0002374_-1"", ""BGC0002374_0"", ""BGC0002374_1"", ""BGC0002374_2"", ""BGC0002374_3""]"	[10841, 10840, 10842, 10843, 10844]	[-1, 0, 1, 2, 3]	5	-3.9998667240142822	1.2984631061553955
BGC0002376	Polyketide	Polyketide	False	False	"[""BGC0002376_-1"", ""BGC0002376_0"", ""BGC0002376_1"", ""BGC0002376_2"", ""BGC0002376_3""]"	[10846, 10845, 10847, 10848, 10849]	[-1, 0, 1, 2, 3]	5	-1.7106703519821167	-0.63917189836502075
BGC0002377	NRP	NRP	False	False	"[""BGC0002377_-1"", ""BGC0002377_0"", ""BGC0002377_1"", ""BGC0002377_2"", ""BGC0002377_3""]"	[10851, 10850, 10852, 10853, 10854]	[-1, 0, 1, 2, 3]	5	-4.5701823234558105	9.3207311630249023
BGC0002378	NRP	NRP	False	False	"[""BGC0002378_-1"", ""BGC0002378_0"", ""BGC0002378_1"", ""BGC0002378_2"", ""BGC0002378_3""]"	[10856, 10855, 10857, 10858, 10859]	[-1, 0, 1, 2, 3]	5	-6.0620994567871094	8.4177274703979492
BGC0002379	NRP	NRP	False	False	"[""BGC0002379_-1"", ""BGC0002379_0"", ""BGC0002379_1"", ""BGC0002379_2"", ""BGC0002379_3""]"	[10861, 10860, 10862, 10863, 10864]	[-1, 0, 1, 2, 3]	5	-6.1390142440795898	8.4312906265258789
BGC0002380	RiPP	RiPP	False	False	"[""BGC0002380_-1"", ""BGC0002380_0"", ""BGC0002380_1"", ""BGC0002380_2"", ""BGC0002380_3""]"	[10866, 10865, 10867, 10868, 10869]	[-1, 0, 1, 2, 3]	5	14.292973518371582	0.73458737134933472
BGC0002381	Alkaloid Polyketide	Hybrid	False	False	"[""BGC0002381_-1"", ""BGC0002381_0"", ""BGC0002381_1"", ""BGC0002381_2"", ""BGC0002381_3""]"	[10871, 10870, 10872, 10873, 10874]	[-1, 0, 1, 2, 3]	5	-2.6552703380584717	-1.1448276042938232
BGC0002382	RiPP	RiPP	False	False	"[""BGC0002382_-1"", ""BGC0002382_0"", ""BGC0002382_1"", ""BGC0002382_2"", ""BGC0002382_3""]"	[10876, 10875, 10877, 10878, 10879]	[-1, 0, 1, 2, 3]	5	15.544438362121582	0.20268699526786804
BGC0002383	Polyketide	Polyketide	False	False	"[""BGC0002383_-1"", ""BGC0002383_0"", ""BGC0002383_1"", ""BGC0002383_2"", ""BGC0002383_3""]"	[10881, 10880, 10882, 10883, 10884]	[-1, 0, 1, 2, 3]	5	-0.64031428098678589	-1.8127213716506958
BGC0002384	NRP	NRP	False	False	"[""BGC0002384_-1"", ""BGC0002384_0"", ""BGC0002384_1"", ""BGC0002384_2"", ""BGC0002384_3""]"	[10886, 10885, 10887, 10888, 10889]	[-1, 0, 1, 2, 3]	5	-5.4576606750488281	8.8470296859741211
BGC0002385	Polyketide	Polyketide	False	False	"[""BGC0002385_-1"", ""BGC0002385_0"", ""BGC0002385_1"", ""BGC0002385_2"", ""BGC0002385_3""]"	[10891, 10890, 10892, 10893, 10894]	[-1, 0, 1, 2, 3]	5	-3.4964404106140137	-0.64202284812927246
