base_BGC	label	plot_class	any_saccharide	pure_saccharide	source_row_IDs	source_row_indices	augmentation_suffixes	n_augmentations	UMAP1	UMAP2
BGC0002020	Saccharide NRP	Hybrid	True	False	"[""BGC0002020_-1"", ""BGC0002020_0"", ""BGC0002020_1"", ""BGC0002020_2"", ""BGC0002020_3""]"	[9281, 9280, 9282, 9283, 9284]	[-1, 0, 1, 2, 3]	5	12.156303405761719	-2.3567867279052734
BGC0002021	Polyketide	Polyketide	False	False	"[""BGC0002021_-1"", ""BGC0002021_0"", ""BGC0002021_1"", ""BGC0002021_2"", ""BGC0002021_3""]"	[9286, 9285, 9287, 9288, 9289]	[-1, 0, 1, 2, 3]	5	12.483909606933594	13.688080787658691
BGC0002022	Polyketide	Polyketide	False	False	"[""BGC0002022_-1"", ""BGC0002022_0"", ""BGC0002022_1"", ""BGC0002022_2"", ""BGC0002022_3""]"	[9291, 9290, 9292, 9293, 9294]	[-1, 0, 1, 2, 3]	5	14.081037521362305	11.210519790649414
BGC0002024	Polyketide	Polyketide	False	False	"[""BGC0002024_-1"", ""BGC0002024_0"", ""BGC0002024_1"", ""BGC0002024_2"", ""BGC0002024_3""]"	[9296, 9295, 9297, 9298, 9299]	[-1, 0, 1, 2, 3]	5	13.646604537963867	12.550961494445801
BGC0002025	NRP Polyketide	Hybrid	False	False	"[""BGC0002025_-1"", ""BGC0002025_0"", ""BGC0002025_1"", ""BGC0002025_2"", ""BGC0002025_3""]"	[9301, 9300, 9302, 9303, 9304]	[-1, 0, 1, 2, 3]	5	15.393118858337402	11.129999160766602
BGC0002026	NRP Polyketide	Hybrid	False	False	"[""BGC0002026_-1"", ""BGC0002026_0"", ""BGC0002026_1"", ""BGC0002026_2"", ""BGC0002026_3""]"	[9306, 9305, 9307, 9308, 9309]	[-1, 0, 1, 2, 3]	5	15.767837524414062	10.24357795715332
BGC0002028	Polyketide	Polyketide	False	False	"[""BGC0002028_-1"", ""BGC0002028_0"", ""BGC0002028_1"", ""BGC0002028_2"", ""BGC0002028_3""]"	[9311, 9310, 9312, 9313, 9314]	[-1, 0, 1, 2, 3]	5	11.920849800109863	13.982455253601074
BGC0002031	Alkaloid	Alkaloid	False	False	"[""BGC0002031_-1"", ""BGC0002031_0"", ""BGC0002031_1"", ""BGC0002031_2"", ""BGC0002031_3""]"	[9316, 9315, 9317, 9318, 9319]	[-1, 0, 1, 2, 3]	5	5.0233345031738281	2.8240528106689453
BGC0002032	Polyketide	Polyketide	False	False	"[""BGC0002032_-1"", ""BGC0002032_0"", ""BGC0002032_1"", ""BGC0002032_2"", ""BGC0002032_3""]"	[9321, 9320, 9322, 9323, 9324]	[-1, 0, 1, 2, 3]	5	14.380338668823242	12.125438690185547
BGC0002033	Polyketide	Polyketide	False	False	"[""BGC0002033_-1"", ""BGC0002033_0"", ""BGC0002033_1"", ""BGC0002033_2"", ""BGC0002033_3""]"	[9326, 9325, 9327, 9328, 9329]	[-1, 0, 1, 2, 3]	5	13.003875732421875	13.051298141479492
BGC0002034	Other	Other	False	False	"[""BGC0002034_-1"", ""BGC0002034_0"", ""BGC0002034_1"", ""BGC0002034_2"", ""BGC0002034_3""]"	[9331, 9330, 9332, 9333, 9334]	[-1, 0, 1, 2, 3]	5	3.1199736595153809	1.2284731864929199
BGC0002035	NRP Polyketide	Hybrid	False	False	"[""BGC0002035_-1"", ""BGC0002035_0"", ""BGC0002035_1"", ""BGC0002035_2"", ""BGC0002035_3""]"	[9336, 9335, 9337, 9338, 9339]	[-1, 0, 1, 2, 3]	5	16.213945388793945	9.2512321472167969
BGC0002036	Other	Other	False	False	"[""BGC0002036_-1"", ""BGC0002036_0"", ""BGC0002036_1"", ""BGC0002036_2"", ""BGC0002036_3""]"	[9341, 9340, 9342, 9343, 9344]	[-1, 0, 1, 2, 3]	5	3.3119165897369385	1.7863298654556274
BGC0002037	NRP	NRP	False	False	"[""BGC0002037_-1"", ""BGC0002037_0"", ""BGC0002037_1"", ""BGC0002037_2"", ""BGC0002037_3""]"	[9346, 9345, 9347, 9348, 9349]	[-1, 0, 1, 2, 3]	5	14.473434448242188	-0.8704453706741333
BGC0002038	Polyketide	Polyketide	False	False	"[""BGC0002038_-1"", ""BGC0002038_0"", ""BGC0002038_1"", ""BGC0002038_2"", ""BGC0002038_3""]"	[9351, 9350, 9352, 9353, 9354]	[-1, 0, 1, 2, 3]	5	13.303997039794922	13.504609107971191
BGC0002039	Other	Other	False	False	"[""BGC0002039_-1"", ""BGC0002039_0"", ""BGC0002039_1"", ""BGC0002039_2"", ""BGC0002039_3""]"	[9356, 9355, 9357, 9358, 9359]	[-1, 0, 1, 2, 3]	5	3.0716977119445801	1.42888343334198
BGC0002040	Other	Other	False	False	"[""BGC0002040_-1"", ""BGC0002040_0"", ""BGC0002040_1"", ""BGC0002040_2"", ""BGC0002040_3""]"	[9361, 9360, 9362, 9363, 9364]	[-1, 0, 1, 2, 3]	5	2.6735329627990723	1.2937465906143188
BGC0002042	NRP	NRP	False	False	"[""BGC0002042_-1"", ""BGC0002042_0"", ""BGC0002042_1"", ""BGC0002042_2"", ""BGC0002042_3""]"	[9366, 9365, 9367, 9368, 9369]	[-1, 0, 1, 2, 3]	5	12.537225723266602	-1.0709648132324219
BGC0002043	RiPP	RiPP	False	False	"[""BGC0002043_-1"", ""BGC0002043_0"", ""BGC0002043_1"", ""BGC0002043_2"", ""BGC0002043_3""]"	[9371, 9370, 9372, 9373, 9374]	[-1, 0, 1, 2, 3]	5	-4.9254779815673828	8.5343599319458008
BGC0002044	NRP	NRP	False	False	"[""BGC0002044_-1"", ""BGC0002044_0"", ""BGC0002044_1"", ""BGC0002044_2"", ""BGC0002044_3""]"	[9376, 9375, 9377, 9378, 9379]	[-1, 0, 1, 2, 3]	5	14.266767501831055	-0.98700469732284546
BGC0002045	Polyketide	Polyketide	False	False	"[""BGC0002045_-1"", ""BGC0002045_0"", ""BGC0002045_1"", ""BGC0002045_2"", ""BGC0002045_3""]"	[9381, 9380, 9382, 9383, 9384]	[-1, 0, 1, 2, 3]	5	12.916216850280762	14.69180965423584
BGC0002046	NRP Polyketide	Hybrid	False	False	"[""BGC0002046_-1"", ""BGC0002046_0"", ""BGC0002046_1"", ""BGC0002046_2"", ""BGC0002046_3""]"	[9386, 9385, 9387, 9388, 9389]	[-1, 0, 1, 2, 3]	5	15.309160232543945	9.8526706695556641
BGC0002047	Polyketide	Polyketide	False	False	"[""BGC0002047_-1"", ""BGC0002047_0"", ""BGC0002047_1"", ""BGC0002047_2"", ""BGC0002047_3""]"	[9391, 9390, 9392, 9393, 9394]	[-1, 0, 1, 2, 3]	5	12.940644264221191	14.72770881652832
BGC0002048	NRP	NRP	False	False	"[""BGC0002048_-1"", ""BGC0002048_0"", ""BGC0002048_1"", ""BGC0002048_2"", ""BGC0002048_3""]"	[9396, 9395, 9397, 9398, 9399]	[-1, 0, 1, 2, 3]	5	13.636277198791504	-0.40848454833030701
BGC0002049	RiPP	RiPP	False	False	"[""BGC0002049_-1"", ""BGC0002049_0"", ""BGC0002049_1"", ""BGC0002049_2"", ""BGC0002049_3""]"	[9401, 9400, 9402, 9403, 9404]	[-1, 0, 1, 2, 3]	5	-4.8972663879394531	8.6667900085449219
BGC0002050	NRP Polyketide	Hybrid	False	False	"[""BGC0002050_-1"", ""BGC0002050_0"", ""BGC0002050_1"", ""BGC0002050_2"", ""BGC0002050_3""]"	[9406, 9405, 9407, 9408, 9409]	[-1, 0, 1, 2, 3]	5	17.451400756835938	7.5415105819702148
BGC0002051	NRP	NRP	False	False	"[""BGC0002051_-1"", ""BGC0002051_0"", ""BGC0002051_1"", ""BGC0002051_2"", ""BGC0002051_3""]"	[9411, 9410, 9412, 9413, 9414]	[-1, 0, 1, 2, 3]	5	14.219850540161133	-0.44637665152549744
BGC0002052	Other	Other	False	False	"[""BGC0002052_-1"", ""BGC0002052_0"", ""BGC0002052_1"", ""BGC0002052_2"", ""BGC0002052_3""]"	[9416, 9415, 9417, 9418, 9419]	[-1, 0, 1, 2, 3]	5	2.0697004795074463	1.4665416479110718
BGC0002053	RiPP	RiPP	False	False	"[""BGC0002053_-1"", ""BGC0002053_0"", ""BGC0002053_1"", ""BGC0002053_2"", ""BGC0002053_3""]"	[9421, 9420, 9422, 9423, 9424]	[-1, 0, 1, 2, 3]	5	-4.0825204849243164	12.029838562011719
BGC0002054	Polyketide NRP Saccharide	Hybrid	True	False	"[""BGC0002054_-1"", ""BGC0002054_0"", ""BGC0002054_1"", ""BGC0002054_2"", ""BGC0002054_3""]"	[9426, 9425, 9427, 9428, 9429]	[-1, 0, 1, 2, 3]	5	17.838483810424805	8.7684564590454102
BGC0002055	NRP Polyketide	Hybrid	False	False	"[""BGC0002055_-1"", ""BGC0002055_0"", ""BGC0002055_1"", ""BGC0002055_2"", ""BGC0002055_3""]"	[9431, 9430, 9432, 9433, 9434]	[-1, 0, 1, 2, 3]	5	15.485973358154297	9.7080326080322266
BGC0002056	NRP Polyketide	Hybrid	False	False	"[""BGC0002056_-1"", ""BGC0002056_0"", ""BGC0002056_1"", ""BGC0002056_2"", ""BGC0002056_3""]"	[9436, 9435, 9437, 9438, 9439]	[-1, 0, 1, 2, 3]	5	16.034595489501953	9.1876239776611328
BGC0002058	Polyketide NRP	Hybrid	False	False	"[""BGC0002058_-1"", ""BGC0002058_0"", ""BGC0002058_1"", ""BGC0002058_2"", ""BGC0002058_3""]"	[9441, 9440, 9442, 9443, 9444]	[-1, 0, 1, 2, 3]	5	16.532316207885742	6.5280513763427734
BGC0002059	NRP Polyketide	Hybrid	False	False	"[""BGC0002059_-1"", ""BGC0002059_0"", ""BGC0002059_1"", ""BGC0002059_2"", ""BGC0002059_3""]"	[9446, 9445, 9447, 9448, 9449]	[-1, 0, 1, 2, 3]	5	17.324947357177734	7.4587740898132324
BGC0002060	Polyketide	Polyketide	False	False	"[""BGC0002060_-1"", ""BGC0002060_0"", ""BGC0002060_1"", ""BGC0002060_2"", ""BGC0002060_3""]"	[9451, 9450, 9452, 9453, 9454]	[-1, 0, 1, 2, 3]	5	13.895170211791992	11.967292785644531
BGC0002061	NRP Polyketide	Hybrid	False	False	"[""BGC0002061_-1"", ""BGC0002061_0"", ""BGC0002061_1"", ""BGC0002061_2"", ""BGC0002061_3""]"	[9456, 9455, 9457, 9458, 9459]	[-1, 0, 1, 2, 3]	5	16.601350784301758	6.7311086654663086
BGC0002062	Polyketide	Polyketide	False	False	"[""BGC0002062_-1"", ""BGC0002062_0"", ""BGC0002062_1"", ""BGC0002062_2"", ""BGC0002062_3""]"	[9461, 9460, 9462, 9463, 9464]	[-1, 0, 1, 2, 3]	5	14.041957855224609	12.950674057006836
BGC0002063	Polyketide	Polyketide	False	False	"[""BGC0002063_-1"", ""BGC0002063_0"", ""BGC0002063_1"", ""BGC0002063_2"", ""BGC0002063_3""]"	[9466, 9465, 9467, 9468, 9469]	[-1, 0, 1, 2, 3]	5	14.82764720916748	14.818332672119141
BGC0002064	RiPP	RiPP	False	False	"[""BGC0002064_-1"", ""BGC0002064_0"", ""BGC0002064_1"", ""BGC0002064_2"", ""BGC0002064_3""]"	[9471, 9470, 9472, 9473, 9474]	[-1, 0, 1, 2, 3]	5	-4.4130644798278809	11.18516731262207
BGC0002066	NRP Polyketide	Hybrid	False	False	"[""BGC0002066_-1"", ""BGC0002066_0"", ""BGC0002066_1"", ""BGC0002066_2"", ""BGC0002066_3""]"	[9476, 9475, 9477, 9478, 9479]	[-1, 0, 1, 2, 3]	5	16.066217422485352	9.6114654541015625
BGC0002067	NRP Polyketide	Hybrid	False	False	"[""BGC0002067_-1"", ""BGC0002067_0"", ""BGC0002067_1"", ""BGC0002067_2"", ""BGC0002067_3""]"	[9481, 9480, 9482, 9483, 9484]	[-1, 0, 1, 2, 3]	5	15.993267059326172	9.7225360870361328
BGC0002068	NRP Polyketide	Hybrid	False	False	"[""BGC0002068_-1"", ""BGC0002068_0"", ""BGC0002068_1"", ""BGC0002068_2"", ""BGC0002068_3""]"	[9486, 9485, 9487, 9488, 9489]	[-1, 0, 1, 2, 3]	5	16.20765495300293	9.0900239944458008
BGC0002069	Other	Other	False	False	"[""BGC0002069_-1"", ""BGC0002069_0"", ""BGC0002069_1"", ""BGC0002069_2"", ""BGC0002069_3""]"	[9491, 9490, 9492, 9493, 9494]	[-1, 0, 1, 2, 3]	5	2.5181779861450195	1.2169904708862305
BGC0002070	Polyketide	Polyketide	False	False	"[""BGC0002070_-1"", ""BGC0002070_0"", ""BGC0002070_1"", ""BGC0002070_2"", ""BGC0002070_3""]"	[9496, 9495, 9497, 9498, 9499]	[-1, 0, 1, 2, 3]	5	12.45576286315918	14.455245971679688
BGC0002071	NRP	NRP	False	False	"[""BGC0002071_-1"", ""BGC0002071_0"", ""BGC0002071_1"", ""BGC0002071_2"", ""BGC0002071_3""]"	[9501, 9500, 9502, 9503, 9504]	[-1, 0, 1, 2, 3]	5	14.009546279907227	-0.70574700832366943
BGC0002072	Polyketide	Polyketide	False	False	"[""BGC0002072_-1"", ""BGC0002072_0"", ""BGC0002072_1"", ""BGC0002072_2"", ""BGC0002072_3""]"	[9506, 9505, 9507, 9508, 9509]	[-1, 0, 1, 2, 3]	5	13.369051933288574	12.052123069763184
BGC0002073	NRP	NRP	False	False	"[""BGC0002073_-1"", ""BGC0002073_0"", ""BGC0002073_1"", ""BGC0002073_2"", ""BGC0002073_3""]"	[9511, 9510, 9512, 9513, 9514]	[-1, 0, 1, 2, 3]	5	2.7250878810882568	2.0498635768890381
BGC0002074	RiPP	RiPP	False	False	"[""BGC0002074_-1"", ""BGC0002074_0"", ""BGC0002074_1"", ""BGC0002074_2"", ""BGC0002074_3""]"	[9516, 9515, 9517, 9518, 9519]	[-1, 0, 1, 2, 3]	5	-4.1177945137023926	11.948966979980469
BGC0002075	NRP Alkaloid	Hybrid	False	False	"[""BGC0002075_-1"", ""BGC0002075_0"", ""BGC0002075_1"", ""BGC0002075_2"", ""BGC0002075_3""]"	[9521, 9520, 9522, 9523, 9524]	[-1, 0, 1, 2, 3]	5	14.133832931518555	-0.57590532302856445
BGC0002076	Other	Other	False	False	"[""BGC0002076_-1"", ""BGC0002076_0"", ""BGC0002076_1"", ""BGC0002076_2"", ""BGC0002076_3""]"	[9526, 9525, 9527, 9528, 9529]	[-1, 0, 1, 2, 3]	5	2.8114418983459473	2.2288017272949219
BGC0002078	NRP	NRP	False	False	"[""BGC0002078_-1"", ""BGC0002078_0"", ""BGC0002078_1"", ""BGC0002078_2"", ""BGC0002078_3""]"	[9531, 9530, 9532, 9533, 9534]	[-1, 0, 1, 2, 3]	5	13.837259292602539	-1.527305006980896
BGC0002079	NRP	NRP	False	False	"[""BGC0002079_-1"", ""BGC0002079_0"", ""BGC0002079_1"", ""BGC0002079_2"", ""BGC0002079_3""]"	[9536, 9535, 9537, 9538, 9539]	[-1, 0, 1, 2, 3]	5	13.777299880981445	-1.5615333318710327
BGC0002080	Other	Other	False	False	"[""BGC0002080_-1"", ""BGC0002080_0"", ""BGC0002080_1"", ""BGC0002080_2"", ""BGC0002080_3""]"	[9541, 9540, 9542, 9543, 9544]	[-1, 0, 1, 2, 3]	5	2.9862828254699707	2.1277384757995605
BGC0002081	Polyketide	Polyketide	False	False	"[""BGC0002081_-1"", ""BGC0002081_0"", ""BGC0002081_1"", ""BGC0002081_2"", ""BGC0002081_3""]"	[9546, 9545, 9547, 9548, 9549]	[-1, 0, 1, 2, 3]	5	13.145216941833496	14.787949562072754
BGC0002082	NRP Polyketide	Hybrid	False	False	"[""BGC0002082_-1"", ""BGC0002082_0"", ""BGC0002082_1"", ""BGC0002082_2"", ""BGC0002082_3""]"	[9551, 9550, 9552, 9553, 9554]	[-1, 0, 1, 2, 3]	5	16.194171905517578	9.6020488739013672
BGC0002083	Polyketide	Polyketide	False	False	"[""BGC0002083_-1"", ""BGC0002083_0"", ""BGC0002083_1"", ""BGC0002083_2"", ""BGC0002083_3""]"	[9556, 9555, 9557, 9558, 9559]	[-1, 0, 1, 2, 3]	5	15.053458213806152	11.517990112304688
BGC0002084	RiPP	RiPP	False	False	"[""BGC0002084_-1"", ""BGC0002084_0"", ""BGC0002084_1"", ""BGC0002084_2"", ""BGC0002084_3""]"	[9561, 9560, 9562, 9563, 9564]	[-1, 0, 1, 2, 3]	5	-4.4285492897033691	7.6507382392883301
BGC0002085	Saccharide	Saccharide	True	True	"[""BGC0002085_-1"", ""BGC0002085_0"", ""BGC0002085_1"", ""BGC0002085_2"", ""BGC0002085_3""]"	[9566, 9565, 9567, 9568, 9569]	[-1, 0, 1, 2, 3]	5	12.330556869506836	12.647727012634277
BGC0002086	Polyketide	Polyketide	False	False	"[""BGC0002086_-1"", ""BGC0002086_0"", ""BGC0002086_1"", ""BGC0002086_2"", ""BGC0002086_3""]"	[9571, 9570, 9572, 9573, 9574]	[-1, 0, 1, 2, 3]	5	12.518610000610352	13.553679466247559
BGC0002087	NRP Polyketide	Hybrid	False	False	"[""BGC0002087_-1"", ""BGC0002087_0"", ""BGC0002087_1"", ""BGC0002087_2"", ""BGC0002087_3""]"	[9576, 9575, 9577, 9578, 9579]	[-1, 0, 1, 2, 3]	5	15.445108413696289	10.216368675231934
BGC0002088	Polyketide Saccharide	Hybrid	True	False	"[""BGC0002088_-1"", ""BGC0002088_0"", ""BGC0002088_1"", ""BGC0002088_2"", ""BGC0002088_3""]"	[9581, 9580, 9582, 9583, 9584]	[-1, 0, 1, 2, 3]	5	12.288434028625488	12.693410873413086
BGC0002089	NRP	NRP	False	False	"[""BGC0002089_-1"", ""BGC0002089_0"", ""BGC0002089_1"", ""BGC0002089_2"", ""BGC0002089_3""]"	[9586, 9585, 9587, 9588, 9589]	[-1, 0, 1, 2, 3]	5	12.69014835357666	-1.8291853666305542
BGC0002090	Polyketide NRP	Hybrid	False	False	"[""BGC0002090_-1"", ""BGC0002090_0"", ""BGC0002090_1"", ""BGC0002090_2"", ""BGC0002090_3""]"	[9591, 9590, 9592, 9593, 9594]	[-1, 0, 1, 2, 3]	5	17.885738372802734	7.9010748863220215
BGC0002091	NRP	NRP	False	False	"[""BGC0002091_-1"", ""BGC0002091_0"", ""BGC0002091_1"", ""BGC0002091_2"", ""BGC0002091_3""]"	[9596, 9595, 9597, 9598, 9599]	[-1, 0, 1, 2, 3]	5	12.47474479675293	-1.3319522142410278
BGC0002092	NRP	NRP	False	False	"[""BGC0002092_-1"", ""BGC0002092_0"", ""BGC0002092_1"", ""BGC0002092_2"", ""BGC0002092_3""]"	[9601, 9600, 9602, 9603, 9604]	[-1, 0, 1, 2, 3]	5	13.769654273986816	-0.63301444053649902
BGC0002093	Polyketide NRP	Hybrid	False	False	"[""BGC0002093_-1"", ""BGC0002093_0"", ""BGC0002093_1"", ""BGC0002093_2"", ""BGC0002093_3""]"	[9606, 9605, 9607, 9608, 9609]	[-1, 0, 1, 2, 3]	5	16.191032409667969	9.4659032821655273
BGC0002095	NRP	NRP	False	False	"[""BGC0002095_-1"", ""BGC0002095_0"", ""BGC0002095_1"", ""BGC0002095_2"", ""BGC0002095_3""]"	[9611, 9610, 9612, 9613, 9614]	[-1, 0, 1, 2, 3]	5	13.542978286743164	-0.48678499460220337
BGC0002096	Polyketide	Polyketide	False	False	"[""BGC0002096_-1"", ""BGC0002096_0"", ""BGC0002096_1"", ""BGC0002096_2"", ""BGC0002096_3""]"	[9616, 9615, 9617, 9618, 9619]	[-1, 0, 1, 2, 3]	5	14.076857566833496	11.192468643188477
BGC0002097	NRP Polyketide Saccharide	Hybrid	True	False	"[""BGC0002097_-1"", ""BGC0002097_0"", ""BGC0002097_1"", ""BGC0002097_2"", ""BGC0002097_3""]"	[9621, 9620, 9622, 9623, 9624]	[-1, 0, 1, 2, 3]	5	17.785223007202148	8.9820661544799805
BGC0002098	Polyketide	Polyketide	False	False	"[""BGC0002098_-1"", ""BGC0002098_0"", ""BGC0002098_1"", ""BGC0002098_2"", ""BGC0002098_3""]"	[9626, 9625, 9627, 9628, 9629]	[-1, 0, 1, 2, 3]	5	14.126761436462402	11.961921691894531
BGC0002099	RiPP	RiPP	False	False	"[""BGC0002099_-1"", ""BGC0002099_0"", ""BGC0002099_1"", ""BGC0002099_2"", ""BGC0002099_3""]"	[9631, 9630, 9632, 9633, 9634]	[-1, 0, 1, 2, 3]	5	-4.6427764892578125	7.9730086326599121
BGC0002100	NRP Other	Hybrid	False	False	"[""BGC0002100_-1"", ""BGC0002100_0"", ""BGC0002100_1"", ""BGC0002100_2"", ""BGC0002100_3""]"	[9636, 9635, 9637, 9638, 9639]	[-1, 0, 1, 2, 3]	5	12.238839149475098	-1.9741346836090088
BGC0002101	Polyketide	Polyketide	False	False	"[""BGC0002101_-1"", ""BGC0002101_0"", ""BGC0002101_1"", ""BGC0002101_2"", ""BGC0002101_3""]"	[9641, 9640, 9642, 9643, 9644]	[-1, 0, 1, 2, 3]	5	13.577597618103027	11.552502632141113
BGC0002102	Polyketide	Polyketide	False	False	"[""BGC0002102_-1"", ""BGC0002102_0"", ""BGC0002102_1"", ""BGC0002102_2"", ""BGC0002102_3""]"	[9646, 9645, 9647, 9648, 9649]	[-1, 0, 1, 2, 3]	5	13.723894119262695	12.626065254211426
BGC0002103	Other	Other	False	False	"[""BGC0002103_-1"", ""BGC0002103_0"", ""BGC0002103_1"", ""BGC0002103_2"", ""BGC0002103_3""]"	[9651, 9650, 9652, 9653, 9654]	[-1, 0, 1, 2, 3]	5	3.2390713691711426	2.7950384616851807
BGC0002104	NRP Polyketide	Hybrid	False	False	"[""BGC0002104_-1"", ""BGC0002104_0"", ""BGC0002104_1"", ""BGC0002104_2"", ""BGC0002104_3""]"	[9656, 9655, 9657, 9658, 9659]	[-1, 0, 1, 2, 3]	5	15.769030570983887	9.9358015060424805
BGC0002105	Polyketide	Polyketide	False	False	"[""BGC0002105_-1"", ""BGC0002105_0"", ""BGC0002105_1"", ""BGC0002105_2"", ""BGC0002105_3""]"	[9661, 9660, 9662, 9663, 9664]	[-1, 0, 1, 2, 3]	5	13.539158821105957	12.420182228088379
BGC0002106	Polyketide	Polyketide	False	False	"[""BGC0002106_-1"", ""BGC0002106_0"", ""BGC0002106_1"", ""BGC0002106_2"", ""BGC0002106_3""]"	[9666, 9665, 9667, 9668, 9669]	[-1, 0, 1, 2, 3]	5	13.226255416870117	12.007406234741211
BGC0002107	NRP Polyketide	Hybrid	False	False	"[""BGC0002107_-1"", ""BGC0002107_0"", ""BGC0002107_1"", ""BGC0002107_2"", ""BGC0002107_3""]"	[9671, 9670, 9672, 9673, 9674]	[-1, 0, 1, 2, 3]	5	17.599712371826172	8.2985010147094727
BGC0002108	NRP	NRP	False	False	"[""BGC0002108_-1"", ""BGC0002108_0"", ""BGC0002108_1"", ""BGC0002108_2"", ""BGC0002108_3""]"	[9676, 9675, 9677, 9678, 9679]	[-1, 0, 1, 2, 3]	5	13.572046279907227	-0.52290904521942139
BGC0002109	NRP	NRP	False	False	"[""BGC0002109_-1"", ""BGC0002109_0"", ""BGC0002109_1"", ""BGC0002109_2"", ""BGC0002109_3""]"	[9681, 9680, 9682, 9683, 9684]	[-1, 0, 1, 2, 3]	5	13.046260833740234	-1.267408013343811
BGC0002110	RiPP	RiPP	False	False	"[""BGC0002110_-1"", ""BGC0002110_0"", ""BGC0002110_1"", ""BGC0002110_2"", ""BGC0002110_3""]"	[9686, 9685, 9687, 9688, 9689]	[-1, 0, 1, 2, 3]	5	-3.8509230613708496	11.384096145629883
BGC0002111	RiPP	RiPP	False	False	"[""BGC0002111_-1"", ""BGC0002111_0"", ""BGC0002111_1"", ""BGC0002111_2"", ""BGC0002111_3""]"	[9691, 9690, 9692, 9693, 9694]	[-1, 0, 1, 2, 3]	5	-4.7562150955200195	10.663443565368652
BGC0002114	NRP Polyketide	Hybrid	False	False	"[""BGC0002114_-1"", ""BGC0002114_0"", ""BGC0002114_1"", ""BGC0002114_2"", ""BGC0002114_3""]"	[9696, 9695, 9697, 9698, 9699]	[-1, 0, 1, 2, 3]	5	18.046207427978516	8.0421056747436523
BGC0002115	RiPP	RiPP	False	False	"[""BGC0002115_-1"", ""BGC0002115_0"", ""BGC0002115_1"", ""BGC0002115_2"", ""BGC0002115_3""]"	[9701, 9700, 9702, 9703, 9704]	[-1, 0, 1, 2, 3]	5	-4.7204761505126953	8.2667264938354492
BGC0002116	RiPP	RiPP	False	False	"[""BGC0002116_-1"", ""BGC0002116_0"", ""BGC0002116_1"", ""BGC0002116_2"", ""BGC0002116_3""]"	[9706, 9705, 9707, 9708, 9709]	[-1, 0, 1, 2, 3]	5	-4.7956528663635254	8.4740467071533203
BGC0002117	NRP	NRP	False	False	"[""BGC0002117_-1"", ""BGC0002117_0"", ""BGC0002117_1"", ""BGC0002117_2"", ""BGC0002117_3""]"	[9711, 9710, 9712, 9713, 9714]	[-1, 0, 1, 2, 3]	5	13.786961555480957	-0.62299942970275879
BGC0002118	NRP Polyketide	Hybrid	False	False	"[""BGC0002118_-1"", ""BGC0002118_0"", ""BGC0002118_1"", ""BGC0002118_2"", ""BGC0002118_3""]"	[9716, 9715, 9717, 9718, 9719]	[-1, 0, 1, 2, 3]	5	16.560602188110352	9.1091766357421875
BGC0002119	NRP Polyketide	Hybrid	False	False	"[""BGC0002119_-1"", ""BGC0002119_0"", ""BGC0002119_1"", ""BGC0002119_2"", ""BGC0002119_3""]"	[9721, 9720, 9722, 9723, 9724]	[-1, 0, 1, 2, 3]	5	15.191584587097168	10.656472206115723
BGC0002120	RiPP	RiPP	False	False	"[""BGC0002120_-1"", ""BGC0002120_0"", ""BGC0002120_1"", ""BGC0002120_2"", ""BGC0002120_3""]"	[9726, 9725, 9727, 9728, 9729]	[-1, 0, 1, 2, 3]	5	-4.5137214660644531	10.014245986938477
BGC0002122	NRP	NRP	False	False	"[""BGC0002122_-1"", ""BGC0002122_0"", ""BGC0002122_1"", ""BGC0002122_2"", ""BGC0002122_3""]"	[9731, 9730, 9732, 9733, 9734]	[-1, 0, 1, 2, 3]	5	12.791172981262207	-0.31015560030937195
BGC0002123	NRP Polyketide	Hybrid	False	False	"[""BGC0002123_-1"", ""BGC0002123_0"", ""BGC0002123_1"", ""BGC0002123_2"", ""BGC0002123_3""]"	[9736, 9735, 9737, 9738, 9739]	[-1, 0, 1, 2, 3]	5	12.572824478149414	-0.6390421986579895
BGC0002124	Polyketide	Polyketide	False	False	"[""BGC0002124_-1"", ""BGC0002124_0"", ""BGC0002124_1"", ""BGC0002124_2"", ""BGC0002124_3""]"	[9741, 9740, 9742, 9743, 9744]	[-1, 0, 1, 2, 3]	5	14.900267601013184	11.653570175170898
BGC0002125	NRP	NRP	False	False	"[""BGC0002125_-1"", ""BGC0002125_0"", ""BGC0002125_1"", ""BGC0002125_2"", ""BGC0002125_3""]"	[9746, 9745, 9747, 9748, 9749]	[-1, 0, 1, 2, 3]	5	14.339132308959961	-0.79581773281097412
BGC0002126	NRP	NRP	False	False	"[""BGC0002126_-1"", ""BGC0002126_0"", ""BGC0002126_1"", ""BGC0002126_2"", ""BGC0002126_3""]"	[9751, 9750, 9752, 9753, 9754]	[-1, 0, 1, 2, 3]	5	14.23067569732666	-0.46228909492492676
BGC0002127	Polyketide	Polyketide	False	False	"[""BGC0002127_-1"", ""BGC0002127_0"", ""BGC0002127_1"", ""BGC0002127_2"", ""BGC0002127_3""]"	[9756, 9755, 9757, 9758, 9759]	[-1, 0, 1, 2, 3]	5	13.860255241394043	14.251726150512695
BGC0002128	Other	Other	False	False	"[""BGC0002128_-1"", ""BGC0002128_0"", ""BGC0002128_1"", ""BGC0002128_2"", ""BGC0002128_3""]"	[9761, 9760, 9762, 9763, 9764]	[-1, 0, 1, 2, 3]	5	3.406113862991333	2.0906078815460205
